Area,Item,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
Bangladesh,"Meat, sheep",Yield/Carcass Weight,hg/An,60,59,60,61,60,60,60,60,60,60,60,59,64,64,64,70,70,70,51,51,51,51,51,70,70,71,70,71,70,70,69,70,70,71,71,70,68,70,69,69,68,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
Bangladesh,"Meat, sheep",Production,tonnes,900,950,1050,1350,900,830,750,750,750,740,900,1100,1500,1600,1700,1978,2128,1754,1350,752,772,792,806,1188,1232,1306,1344,1418,1460,1531,1568,1643,1718,2000,2000,2550,2500,2600,2600,2600,2600,2800,2800,3000,3000,3150,3300,3500,3700,3900,4059,4129,4198,4340,4550,4825,4930,5064,5226
Bangladesh,"Meat, sheep",Producing Animals/Slaughtered,Head,150000,162000,175000,223000,150000,138000,125000,125000,125000,123000,150000,188000,235000,250000,267000,284000,303000,250000,265000,147000,150000,154000,157000,169732,177000,185000,193000,201000,210000,218000,226000,235000,247000,280000,280000,365000,370000,370000,375000,379000,383000,400000,400000,429000,429000,450000,470000,500000,526000,557000,580000,590000,600000,620000,650000,689627,704510,723550,746549
Bangladesh,"Melons, other (inc.cantaloupes)",Area harvested,ha,6000,6000,6000,6000,6000,6000,6000,6600,6574,6408,6698,6222,6139,5937,7171,7746,7764,8045,8118,8239,7934,7821,8645,9000,9708,9825,9465,9439,9739,12023,11956,12033,11904,11877,12141,11736,11736,11736,11736,9713,10530,10522,10522,10926,7612,8755,9413,12539,12646,13238,12079,15380,12950,12140,11740,11051,11736,15379,14707
Bangladesh,"Melons, other (inc.cantaloupes)",Yield,hg/ha,166667,166667,166667,166667,166667,166667,166667,166667,167692,169849,159370,160238,154302,149412,146088,141934,135842,139321,136847,140290,126913,131057,134364,136131,127426,126031,126968,122704,118956,93180,94354,91619,80582,87472,83189,81800,82652,81800,82652,81334,80722,81734,80783,81457,126754,110977,112430,163165,158341,163542,169314,185306,192278,241351,233390,225866,216428,174065,155681
Bangladesh,"Melons, other (inc.cantaloupes)",Production,tonnes,100000,100000,100000,100000,100000,100000,100000,110000,110241,108839,106746,99700,94726,88706,104760,109942,105468,112084,111092,115585,100693,102500,116158,122518,123705,123825,120175,115820,115851,112030,112810,110245,95925,103890,101000,96000,97000,96000,97000,79000,85000,86000,85000,89000,96485,97160,105830,204593,200238,216497,204514,285000,249000,293000,274000,249605,254000,267694,228960
Bangladesh,"Milk, skimmed cow",Production,tonnes,214268,218868,218868,223468,223468,228528,235428,242788,244628,252356,258244,258244,270342,275494,277495,254206,258397,340178,350764,255628,261780,262488,265984,262660,234692,237636,239660,242144,244444,247664,247664,250516,255438,274436,303600,307832,309764,313628,313628,317492,325404,335156,345092,358800,374532,382444,398268,415840,437368,457148,472604,482632,488428,496984,515463,529593,535483,555102,
Bangladesh,"Milk, whole fresh buffalo",Yield,hg/An,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,2974,4059,4059,4059,4059,4074,4064,4065,4067,4061,4068,4068,4073,4070,4073,4035,4000,4032,4000,3971,3944,4054,4026,4000,4048,4023,4000,4000,4043,4105,3941,3940,3939,3938,3937,3936
Bangladesh,"Milk, whole fresh buffalo",Production,tonnes,16000,16000,16000,16000,18000,18000,18000,18000,20000,20000,20000,20000,22000,22000,24000,24000,24800,24800,25200,25200,24000,21600,20400,13090,17861,19891,20703,21515,22000,21947,21546,22366,23554,23800,24000,22400,23200,22400,23000,24000,25000,26000,27000,28000,30000,31000,32000,34000,35000,36000,37200,38000,39000,35175,35304,35434,35563,35693,35790
Bangladesh,"Milk, whole fresh cow",Yield,hg/An,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2058,2058,2058,2058,2060,2058,2058,2058,2058,2058,2058,2058,2058,2058,2059,2058,2059,2058,2058,2059,2058,2058,2060,2059,2051,2051,2051,2050,2051,2050,2050,2050,2054,2055,2056,2054,2054,2053,2052,2051
Bangladesh,"Milk, whole fresh cow",Production,tonnes,592500,595000,600000,600000,620000,620000,635000,650000,665000,685235,685000,684411,684768,696497,705908,779993,792497,914595,943103,768695,786597,788863,799155,700000,706604,713806,721008,728415,735330,743796,744752,752377,767198,774000,780000,768000,780000,751000,770000,778000,784000,791000,797000,800000,806000,812000,818000,825000,827000,829600,832000,835000,838000,838800,840000,823331,827585,831862,834842
Bangladesh,"Milk, whole fresh goat",Yield,hg/An,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,948,950,952,904,903,905
Bangladesh,"Milk, whole fresh goat",Production,tonnes,291840,305280,319120,344720,351360,314880,322560,330240,337920,347760,360960,376320,391680,407040,422400,445440,460800,473840,502240,353600,361760,370000,378560,520640,568320,609680,654080,701760,752800,807600,858320,920800,997120,1075200,1160000,1280000,1328000,1280000,1296000,1312000,1320000,1416000,1520000,1632000,1752000,1880000,2016000,2168000,2328000,2496000,2592000,2608000,2616000,2650000,2660000,2670000,2680000,2700000,2750000
Bangladesh,"Milk, whole fresh sheep",Yield,hg/An,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,617,593,589,579,568,564,559,563,559,558,557,551,543,536,530,522,515,509,502,496,493,491,490,486,480,486,485,482,479
Bangladesh,"Milk, whole fresh sheep",Production,tonnes,15120,16380,17640,22470,15120,13860,12600,12600,12600,12320,15120,18900,23660,25200,26880,28630,30520,25200,26740,14840,15120,15470,15820,16800,17850,18620,19390,20230,15120,20160,13325,14955,15311,16099,17045,17471,17894,17519,17899,18027,18155,18779,19559,20329,21129,22037,22933,23855,24766,25777,26151,26523,26711,27728,28829,27875,28109,28664,29197
Bangladesh,Millet,Area harvested,ha,59500,61500,51800,48900,53000,52200,52600,82419,81414,79803,66632,67988,66780,68682,64530,62572,64044,56253,59959,53044,70064,43763,150545,133143,128691,127967,105825,91425,91312,90302,90134,88120,83769,84985,79722,80675,79072,82152,73247,26041,25147,41176,37129,35673,25333,20477,26142,39116,32609,35871,22719,32836,32820,12189,12581,12565,9376,7856,9755
Bangladesh,Millet,Yield,hg/ha,6655,6439,7066,7485,9585,9538,8886,7986,7959,7819,7686,7472,7254,6757,6809,6671,6908,6841,6678,7455,5569,8007,8170,7736,7382,7513,7218,7632,6980,6967,7335,7423,7521,7178,6397,7406,7372,6699,7509,7488,7158,5149,7326,7302,6770,6910,7708,3413,3815,3343,4528,3166,6114,5858,9944,12137,11071,9943,9431
Bangladesh,Millet,Production,tonnes,39600,39600,36600,36600,50800,49786,46738,65816,64794,62401,51214,50802,48443,46410,43939,41741,44243,38483,40040,39542,39020,35040,123000,103000,95000,96136,76387,69779,63735,62915,66110,65410,63000,61000,51000,59745,58295,55030,55000,19500,18000,21200,27200,26050,17150,14150,20150,13350,12440,11990,10288,10395,20065,7140,12510,15250,10380,7811,9200
Bangladesh,Molasses,Production,tonnes,22350,30480,35560,41660,36580,37590,56900,57900,31500,50800,64000,15240,10160,44700,43690,39620,59940,83320,61980,46740,67060,92460,80270,71120,42167,38331,85218,81923,49663,76091,85000,85000,95000,95000,134000,92000,67000,79000,89000,88000,52000,106000,98000,61000,53000,72000,87000,90000,87000,33000,60000,39000,59000,66000,59000,37000,50000,50000,
Bangladesh,"Offals, edible, buffaloes",Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,654,669,679,688,729,708,729,792,833,875,896,958,979,1042,1083,1125,1167,1208,1242,1283,1329,1348,1383,1417,1357,1227,1123,1128
Bangladesh,"Offals, edible, buffaloes",Producing Animals/Slaughtered,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36779,37186,38719,39090,39462,38491,38236,40199,45939,50000,52000,53750,57000,58750,62000,65000,67500,70000,72500,74500,77000,79700,80875,83000,85000,81406,73591,67362,67654
Bangladesh,"Offals, edible, cattle",Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28014,28275,28806,29348,29583,30500,33120,32200,34100,34500,34880,35680,36000,36200,36600,36800,37200,37400,37600,37630,38103,38157,38403,38574,38330,38147,37754,37989,38144
Bangladesh,"Offals, edible, cattle",Producing Animals/Slaughtered,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2326000,2348000,2392000,2411000,2431000,2420000,2460000,2300000,2430000,2455000,2475000,2550000,2570000,2590000,2610000,2630000,2650000,2653000,2662000,2670000,2678000,2687000,2703000,2721000,2687204,2677449,2649022,2664613,2674660
Bangladesh,"Offals, edible, goats",Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22363,23984,25979,28000,30000,32857,35286,36000,36286,36857,36857,39143,40857,42571,44400,46400,48200,50200,52400,54599,56799,57139,58379,59600,59400,59527,63245,63551,64668
Bangladesh,"Offals, edible, goats",Producing Animals/Slaughtered,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11176000,11990000,12984000,14000000,15000000,16500000,17600000,18000000,18200000,18400000,18400000,19600000,20400000,21300000,22200000,23200000,24100000,25100000,26200000,27300000,28400000,28570000,29190000,29800000,29700000,29759153,31614688,31764963,32322418
Bangladesh,"Offals, sheep,edible",Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,273,285,332,332,423,415,431,431,431,431,465,465,498,498,523,548,581,614,647,674,685,697,720,755,801,818,840,867
Bangladesh,"Offals, sheep,edible",Producing Animals/Slaughtered,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000,235000,247000,280000,280000,365000,370000,370000,375000,379000,383000,400000,400000,429000,429000,450000,470000,500000,526000,557000,580000,590000,600000,620000,650000,689627,704510,723550,746549
Bangladesh,"Oil, coconut (copra)",Production,tonnes,5167,5378,5482,6591,9142,10030,9817,8609,8803,5898,5970,6071,6046,6432,6432,6788,7112,6930,7459,7960,8019,8027,8226,8621,8691,8649,8574,9246,12150,21685,38501,41285,53150,38911,52250,29101,58960,43312,35115,49536,25047,26700,24685,21596,17952,18551,15438,19849,17240,16508,15614,16252,18101,49468,55568,50352,54878,62699,
Bangladesh,"Oil, cottonseed",Production,tonnes,813,816,822,817,819,717,721,604,755,293,453,372,293,288,212,178,222,316,284,424,2772,2924,2313,1666,1443,1077,1867,3395,3913,4515,3937,4415,7295,3469,3784,3787,3950,3748,4031,3880,4329,3445,4292,4421,5098,5197,4357,3457,4438,4173,3443,4997,5348,5200,5198,5486,5941,5578,
Bangladesh,"Oil, groundnut",Production,tonnes,3212,3250,2896,2910,2872,5304,9990,13010,13031,11578,8946,7708,7783,6357,7729,5424,6539,6663,6317,7122,6120,6120,5828,7941,7593,8198,7796,11655,10831,9822,8209,10150,9457,9487,9522,9588,9372,9251,10228,7662,6292,8262,8286,8204,9546,9054,11209,10716,11456,13216,13434,12804,12606,12256,12909,14066,14900,15096,
Bangladesh,"Oil, linseed",Production,tonnes,3310,3275,3653,2949,2932,2966,2906,2308,2308,2308,2398,2825,4452,5737,7408,8050,9035,10021,10707,10663,11349,11366,13042,13407,12061,12114,13936,14155,15375,15816,18050,16317,16194,15933,16073,15166,16606,16733,15739,990,990,990,647,987,900,2787,2729,2581,2326,2267,2215,2084,1972,2970,1605,1539,1829,2566,
Bangladesh,"Oil, rapeseed",Production,tonnes,55587,62403,55126,65403,46792,55276,47712,62113,62340,62024,68083,46846,50528,36735,45445,47363,34741,47705,67296,73583,67412,70852,74121,77883,85932,74282,90545,100229,66931,69991,64943,88786,90603,85539,98989,107062,101445,132631,166137,161821,140760,109727,116040,96971,92802,89184,94388,100428,102133,135761,116613,137608,106478,99200,140100,174200,152500,134800,
Bangladesh,"Oil, sesame",Production,tonnes,10037,10042,9644,8461,9239,10428,11622,12041,11681,10456,11073,9879,9669,10822,11010,10546,11264,19814,19060,18180,20960,22122,21691,17578,20549,18739,18730,17215,18823,18572,17231,18994,22257,18508,18936,18630,18701,18996,8403,8403,8390,9566,9762,14379,15123,11237,10361,10263,9688,7162,11194,10018,9918,3938,6267,7150,8541,10859,
Bangladesh,"Oil, soybean",Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110400,155500,173800,184700,227100,
Bangladesh,Oilseeds nes,Area harvested,ha,5261,4856,5261,4856,4856,4856,4856,3642,5665,2833,2251,1847,1545,1391,1325,1248,1230,1170,988,743,722,542,619,595,525,525,365,310,315,397,400,407,504,800,800,800,809,809,809,809,1215,1215,809,809,2004,1852,1396,950,420,394,405,405,326,1172,1333,1623,1386,1510,1290
Bangladesh,Oilseeds nes,Yield,hg/ha,1931,2092,3862,4185,4185,4185,6277,5579,3229,4663,4567,4510,4544,4299,4453,4559,4764,4342,4575,4509,4501,4705,5170,5462,5619,5619,5342,6129,5778,5919,6875,6880,7143,7500,7500,7500,12361,12361,6057,6922,8230,8230,12361,12361,9281,7721,7120,7874,8667,10228,10222,9136,11994,14710,16114,13734,13802,16762,15310
Bangladesh,Oilseeds nes,Production,tonnes,1016,1016,2032,2032,2032,2032,3048,2032,1829,1321,1028,833,702,598,590,569,586,508,452,335,325,255,320,325,295,295,195,190,182,235,275,280,360,600,600,600,1000,1000,490,560,1000,1000,1000,1000,1860,1430,994,748,364,403,414,370,391,1724,2148,2229,1913,2531,1975
Bangladesh,"Onions, dry",Area harvested,ha,22300,23500,25500,25500,27500,28300,34400,34400,33200,32800,33200,30800,31160,30916,31145,33172,31912,33036,31535,32051,30099,33528,33872,33374,34058,33775,33095,33919,34036,35235,34762,34430,34191,34523,34165,34031,34406,34454,33184,33994,34000,36842,37654,51968,86429,115741,128723,125171,107748,117560,127940,135721,134354,150915,169609,177492,185735,178506,172456
Bangladesh,"Onions, dry",Yield,hg/ha,61211,55574,55020,51804,52800,53145,57587,57587,55994,55457,53855,51786,49889,48168,46742,45211,43353,44718,42977,44196,31592,39253,41461,40714,41310,40449,39319,41435,40718,41960,41225,41836,40911,41761,42148,40607,41224,40178,39477,39419,37353,40714,40754,52384,68196,66412,69471,71044,68228,74182,82189,85415,86935,91906,100490,97770,100493,97348,104541
Bangladesh,"Onions, dry",Production,tonnes,136500,130600,140300,132100,145200,150400,198100,198100,185900,181900,178800,159500,155455,148916,145578,149975,138347,147732,135527,141652,95088,131607,140438,135878,140695,136615,130125,140545,138589,147845,143305,144040,139880,144170,144000,138190,141835,138430,131000,134000,127000,150000,153455,272230,589410,768655,894255,889260,735140,872081,1051523,1159259,1168000,1387000,1704402,1735334,1866502,1737714,1802868
Bangladesh,Oranges,Area harvested,ha,2000,3000,3500,3900,3900,1100,1100,1100,1500,1700,1800,1200,2096,2068,2185,2321,2333,2392,2432,2442,2441,2495,2566,2614,2653,2489,2380,2367,2468,2946,433,263,277,289,320,405,405,405,405,405,405,405,395,504,512,238,167,369,369,326,345,348,379,489,440,434,427,498,685
Bangladesh,Oranges,Yield,hg/ha,50000,50000,48571,51282,51282,81818,90909,90909,68000,71765,59444,67500,38950,37292,36874,36971,37261,35447,35387,35078,35084,34806,36438,36186,34712,33913,33382,33608,34165,29481,23788,25095,23827,24740,24375,24691,24691,24691,24691,24691,24691,24691,24684,19841,18945,35294,51916,42222,55908,81779,86899,85805,90976,75133,89864,74147,78970,66566,49533
Bangladesh,Oranges,Production,tonnes,10000,15000,17000,20000,20000,9000,10000,10000,10200,12200,10700,8100,8164,7712,8057,8581,8693,8479,8606,8566,8564,8684,9350,9459,9209,8441,7945,7955,8432,8685,1030,660,660,715,780,1000,1000,1000,1000,1000,1000,1000,975,1000,970,840,867,1558,2063,2666,2998,2986,3448,3674,3954,3218,3372,3315,3393
Bangladesh,Papayas,Area harvested,ha,1700,1800,1900,2000,2200,2523,2410,2446,2558,2440,2278,2327,2444,2523,2552,2542,2620,2701,2790,2809,3094,3125,3208,3343,3400,3490,3646,3965,3820,3879,4049,4322,4710,4927,5260,5260,5390,5565,5665,6073,6882,6882,7103,7713,32400,14000,13000,19910,23000,20000,22000,21000,21000,22000,25597,27017,29700,24152,18732
Bangladesh,Papayas,Yield,hg/ha,88235,88889,89474,90000,86364,76457,113747,93859,92447,91213,87599,83421,78032,76457,74710,75747,77118,75794,72799,73759,80456,83738,85776,81612,82956,82235,81336,100883,73416,73447,73142,73286,74363,72762,72243,74144,72208,73558,70609,67512,63935,69747,66880,65623,74074,75175,73681,52039,56330,56385,56711,56974,59524,59545,52104,48255,45336,54487,72501
Bangladesh,Papayas,Production,tonnes,15000,16000,17000,18000,19000,19290,27413,22958,23648,22256,19955,19412,19071,19290,19066,19255,20205,20472,20311,20719,24893,26168,27517,27283,28205,28700,29655,40000,28045,28490,29615,31674,35025,35850,38000,39000,38920,40935,40000,41000,44000,48000,47505,50615,240000,105245,95785,103609,129559,112770,124764,119645,125000,131000,133370,130371,134647,131598,135809
Bangladesh,"Peas, dry",Area harvested,ha,38000,40000,40000,50000,50000,55000,60000,65000,68000,70000,80000,85000,90000,100000,110000,115000,126000,100000,68000,62000,58000,48000,46000,45100,46100,43700,42800,45300,43700,42213,41666,40914,39718,39660,40060,39250,39254,38850,23877,23877,22258,21449,19830,21043,18211,14973,12500,12673,13779,13335,13264,14160,13269,14834,14747,16294,16529,7181,7097
Bangladesh,"Peas, dry",Yield,hg/ha,6579,6500,6500,6600,6600,6545,6500,6615,6618,6571,6625,6941,6556,6600,6636,6261,6270,6600,6471,6774,6552,6458,6304,6164,6486,6773,6776,6865,6636,6549,7035,7009,6643,6304,6241,6369,6114,6178,5570,7539,7638,7460,7564,8079,7688,8014,7872,8408,9004,9559,9516,8475,9512,9882,11486,11392,11141,11334,10482
Bangladesh,"Peas, dry",Production,tonnes,25000,26000,26000,33000,33000,36000,39000,43000,45000,46000,53000,59000,59000,66000,73000,72000,79000,66000,44000,42000,38000,31000,29000,27800,29900,29600,29000,31100,29000,27645,29310,28675,26385,25000,25000,25000,24000,24000,13300,18000,17000,16000,15000,17000,14000,12000,9840,10656,12406,12747,12622,12000,12622,14659,16939,18562,18415,8139,7439
Bangladesh,Pigeon peas,Area harvested,ha,5666,4047,3642,3642,3642,3642,3642,3642,3731,3327,3337,2916,2880,2947,5000,8000,10000,15000,9600,9300,9300,9600,7200,7200,7100,5906,5634,5561,5762,5406,5376,5803,5781,6000,6000,6000,6100,6100,5260,5260,4047,4047,4047,3237,2110,1748,1503,1213,908,811,732,502,405,594,575,538,516,464,465
Bangladesh,Pigeon peas,Yield,hg/ha,7173,7532,8369,8369,8369,8369,8369,8369,8175,8046,8043,7414,7233,7520,7200,7250,7200,7333,7813,7849,7527,7292,7917,7917,7606,7350,7354,6936,5788,5910,5422,5058,4913,5000,5000,5000,4918,4918,5703,5703,4942,4942,4942,6179,4763,5807,9614,9398,9262,9519,9235,8865,10444,10236,10487,10520,10698,10022,10065
Bangladesh,Pigeon peas,Production,tonnes,4064,3048,3048,3048,3048,3048,3048,3048,3050,2677,2684,2162,2083,2216,3600,5800,7200,11000,7500,7300,7000,7000,5700,5700,5400,4341,4143,3857,3335,3195,2915,2935,2840,3000,3000,3000,3000,3000,3000,3000,2000,2000,2000,2000,1005,1015,1445,1140,841,772,676,445,423,608,603,566,552,465,468
Bangladesh,Pineapples,Area harvested,ha,3600,5700,6100,7300,7700,8100,10100,10500,10900,9737,9848,10860,12205,12863,14356,14644,14594,14632,14779,14433,14645,14759,13765,13306,13010,13075,13674,13155,13560,13781,13856,13925,13884,13858,13860,13800,13769,13792,13759,14170,14170,14164,14243,16820,18496,17100,16970,15938,15778,16018,14988,13895,14164,13759,13632,13561,14359,14260,14892
Bangladesh,Pineapples,Yield,hg/ha,53625,37128,59962,61252,58652,70247,91536,91905,96972,96025,92386,91319,91307,96597,96468,98212,98469,95426,96170,106260,106399,105872,99247,98943,98224,101713,106373,110984,115601,117876,108292,106384,107422,107667,107652,107663,107840,107729,106112,104446,107269,108020,108285,126501,126982,148436,140460,131938,145182,146393,145838,130218,131790,144593,144893,147999,147526,146144,146011
Bangladesh,Pineapples,Production,tonnes,19305,21163,36577,44714,45162,56900,92451,96500,105700,93500,90982,99172,111440,124253,138489,143822,143706,139627,142129,153365,155822,156257,136613,131653,127790,132990,145455,146000,156755,162445,150050,148140,149145,149205,149205,148575,148485,148580,146000,148000,152000,153000,154230,212775,234865,253825,238360,210283,229068,234493,218582,180938,186667,198946,197518,200701,211833,208401,217439
Bangladesh,Plantains and others,Area harvested,ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10604,10718,11167,11351,11273
Bangladesh,Plantains and others,Yield,hg/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138755,137935,134561,138346,142722
Bangladesh,Plantains and others,Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147136,147839,150264,157037,160891
Bangladesh,Potatoes,Area harvested,ha,55847,55847,57871,55442,55442,60700,70400,76100,84200,85400,86600,76236,79554,80058,93864,95932,77377,90031,96676,96482,102128,107665,110085,110194,111280,108410,106360,123393,111312,116582,123844,127796,129605,131245,131500,132300,133971,136277,244837,243219,248988,237600,245318,270740,326291,373200,345000,402000,395000,435000,460197,430446,443934,461710,471013,475488,499725,477419,468395
Bangladesh,Potatoes,Yield,hg/ha,61491,60217,62676,58458,72386,81351,85298,93601,94964,101253,99607,98746,95370,91192,93792,94132,95033,101503,94058,95056,97810,101718,102748,104151,104186,101724,100535,103381,97860,91410,99868,107931,106787,109570,111665,112741,112551,113972,112810,120591,129163,126010,138021,144313,148805,143848,149768,165373,133367,182299,180931,190627,193790,193845,196476,199250,204432,204106,206131
